,match_url
1425,/matches/2340573/trivium-vs-serac-esea-advanced-season-33-north-america
1426,/matches/2340552/ethereal-vs-faint-esea-advanced-season-33-north-america
1427,/matches/2340563/buffdaddys-paypal-vs-polar-ace-esea-advanced-season-33-north-america
1428,/matches/2340465/9z-vs-imperial-aorus-league-2020-1-finals
1429,/matches/2340587/rysix-vs-neverest-liga-dell-3-mar-20
1430,/matches/2340562/station7-vs-aa-efire-master-league-north-america
1431,/matches/2340416/liquid-vs-100-thieves-esl-pro-league-season-11-north-america
1432,/matches/2340356/mibr-vs-orgless-flashpoint-1
1433,/matches/2340405/mousesports-vs-faze-esl-pro-league-season-11-europe
1434,/matches/2340355/dignitas-vs-geng-flashpoint-1
1435,/matches/2340561/bogatiri-vs-1win-megogo-open
1436,/matches/2340094/g2-vs-tyloo-esl-pro-league-season-11-europe
1437,/matches/2340560/unique-vs-hard-legion-megogo-open
1438,/matches/2340577/markandlarry-vs-incept-esea-mdl-season-33-australia-relegation
1439,/matches/2340576/fury-vs-esper-esea-mdl-season-33-australia-relegation
1440,/matches/2340575/mako-vs-ex-mc-academy-esea-mdl-season-33-australia-relegation
1441,/matches/2340574/rozu-vs-draconic-esea-mdl-season-33-australia-relegation
1442,/matches/2340581/asterius-vs-ex-up-liga-dell-3-mar-20
1443,/matches/2340415/evil-geniuses-vs-100-thieves-esl-pro-league-season-11-north-america
1444,/matches/2340354/cloud9-vs-envy-flashpoint-1
1445,/matches/2340548/ambush-vs-salamander-esea-advanced-season-33-europe
1446,/matches/2340558/skade-vs-tricked-sector-mostbet-season-2
1447,/matches/2340353/copenhagen-flames-vs-havu-flashpoint-1
1448,/matches/2340414/swole-patrol-vs-liquid-esl-pro-league-season-11-north-america
1449,/matches/2340287/og-vs-tyloo-esl-pro-league-season-11-europe
1450,/matches/2340557/espada-vs-pompa-sector-mostbet-season-2
1451,/matches/2340567/esper-vs-draconic-esea-mdl-season-33-australia-relegation
1452,/matches/2340569/incept-vs-ex-mc-academy-esea-mdl-season-33-australia-relegation
1453,/matches/2340568/mako-vs-markandlarry-esea-mdl-season-33-australia-relegation
1454,/matches/2340566/fury-vs-rozu-esea-mdl-season-33-australia-relegation
1455,/matches/2340565/serac-vs-rise-esea-advanced-season-33-north-america
1456,/matches/2340553/big-chillin-vs-prospects-esea-advanced-season-33-north-america
1457,/matches/2340554/timbermen-vs-dogs-of-war-esea-advanced-season-33-north-america
1458,/matches/2340564/front-vs-trivium-esea-advanced-season-33-north-america
1459,/matches/2340529/vexed-vs-endpoint-esea-advanced-season-33-europe
1460,/matches/2340521/liquid-vs-mibr-esl-pro-league-season-11-north-america
1461,/matches/2340541/alternate-attax-vs-prima-esea-advanced-season-33-europe
1462,/matches/2340413/100-thieves-vs-swole-patrol-esl-pro-league-season-11-north-america
1463,/matches/2340547/skade-vs-turkey5-esea-advanced-season-33-europe
1464,/matches/2340108/faze-vs-tyloo-esl-pro-league-season-11-europe
1465,/matches/2340497/i-sleep-vs-shidiots-lpl-pro-league-season-4
1466,/matches/2340556/lucid-dream-vs-d13-esea-open-season-33-asia-pacific
1467,/matches/2340496/paradox-vs-airborne-lpl-pro-league-season-4
1468,/matches/2340532/polar-ace-vs-front-esea-advanced-season-33-north-america
1469,/matches/2340543/yeah-vs-aa-efire-master-league-north-america
1470,/matches/2340539/d13-vs-hz-esea-open-season-33-asia-pacific
1471,/matches/2340546/chiefs-vs-rooster-esl-australia-nz-championship-season-10
1472,/matches/2340534/big-chillin-vs-faint-esea-advanced-season-33-north-america
1473,/matches/2340544/station7-vs-thunder-logic-efire-master-league-north-america
1474,/matches/2340531/buffdaddys-paypal-vs-serac-esea-advanced-season-33-north-america
1475,/matches/2340533/ethereal-vs-timbermen-esea-advanced-season-33-north-america
1476,/matches/2340351/chaos-vs-mibr-flashpoint-1
1477,/matches/2340088/astralis-vs-vitality-esl-pro-league-season-11-europe
1478,/matches/2340280/nip-vs-ence-esl-pro-league-season-11-europe
1479,/matches/2340395/godsent-vs-spirit-esl-pro-league-season-11-europe
1480,/matches/2340352/cloud9-vs-orgless-flashpoint-1
1481,/matches/2340538/salamander-vs-unique-esea-advanced-season-33-europe
1482,/matches/2340542/fate-vs-ambush-esea-advanced-season-33-europe
1483,/matches/2340403/big-vs-forze-esl-pro-league-season-11-europe
1484,/matches/2340089/natus-vincere-vs-fnatic-esl-pro-league-season-11-europe
1485,/matches/2340404/north-vs-complexity-esl-pro-league-season-11-europe
1486,/matches/2340350/havu-vs-mad-lions-flashpoint-1
1487,/matches/2340530/skade-vs-tricked-esea-advanced-season-33-europe
1488,/matches/2340540/hellraisers-vs-pompa-sector-mostbet-season-2
1489,/matches/2340528/apeks-vs-turkey5-esea-advanced-season-33-europe
1490,/matches/2340537/lucid-dream-vs-tiger-esea-open-season-33-asia-pacific
1491,/matches/2340536/rooster-vs-eimi-fukada-fc-esl-australia-nz-championship-season-10
1492,/matches/2340535/chiefs-vs-paradox-esl-australia-nz-championship-season-10
1493,/matches/2340517/thunder-logic-vs-aa-efire-master-league-north-america
1494,/matches/2340068/natus-vincere-vs-complexity-esl-pro-league-season-11-europe
1495,/matches/2340349/dignitas-vs-orgless-flashpoint-1
1496,/matches/2340348/mibr-vs-geng-flashpoint-1
1497,/matches/2340509/fate-vs-prima-esea-advanced-season-33-europe
1498,/matches/2340402/north-vs-big-esl-pro-league-season-11-europe
1499,/matches/2340527/skade-vs-pompa-sector-mostbet-season-2
1500,/matches/2340347/mad-lions-vs-c0ntact-flashpoint-1
1501,/matches/2340526/hellraisers-vs-cyber-legacy-sector-mostbet-season-2
1502,/matches/2340515/juggernauts-vs-unique-esea-advanced-season-33-europe
1503,/matches/2340080/fnatic-vs-forze-esl-pro-league-season-11-europe
1504,/matches/2340484/ground-zero-vs-chiefs-esl-australia-nz-championship-season-10
1505,/matches/2340463/airborne-vs-rooster-esl-australia-nz-championship-season-10
1506,/matches/2340516/station7-vs-yeah-efire-master-league-north-america
1507,/matches/2340084/vitality-vs-nip-esl-pro-league-season-11-europe
1508,/matches/2340511/skade-vs-endpoint-esea-advanced-season-33-europe
1509,/matches/2340342/havu-vs-c0ntact-flashpoint-1
1510,/matches/2340514/chetz-vs-ambush-esea-advanced-season-33-europe
1511,/matches/2340512/sj-vs-tricked-esea-advanced-season-33-europe
1512,/matches/2340507/alternate-attax-vs-salamander-esea-advanced-season-33-europe
1513,/matches/2340510/vexed-vs-apeks-esea-advanced-season-33-europe
1514,/matches/2340394/astralis-vs-spirit-esl-pro-league-season-11-europe
1515,/matches/2340513/turkey5-vs-defusekids-esea-advanced-season-33-europe
1516,/matches/2340345/orgless-vs-funplus-phoenix-flashpoint-1
1517,/matches/2340082/ence-vs-godsent-esl-pro-league-season-11-europe
1518,/matches/2340520/order-vs-avant-esea-mdl-season-33-australia
1519,/matches/2340519/avant-vs-rooster-esea-mdl-season-33-australia
1520,/matches/2340401/fnatic-vs-north-esl-pro-league-season-11-europe
1521,/matches/2340344/geng-vs-chaos-flashpoint-1
1522,/matches/2340074/natus-vincere-vs-forze-esl-pro-league-season-11-europe
1523,/matches/2340341/mad-lions-vs-copenhagen-flames-flashpoint-1
1524,/matches/2340400/big-vs-complexity-esl-pro-league-season-11-europe
1525,/matches/2340518/rooster-vs-ground-zero-esea-mdl-season-33-australia
1526,/matches/2340505/chiefs-vs-ground-zero-esea-mdl-season-33-australia
1527,/matches/2340504/avant-vs-order-esea-mdl-season-33-australia
1528,/matches/2340506/skyfire-vs-rooster-esea-mdl-season-33-australia
1529,/matches/2340498/yeah-vs-thunder-logic-efire-master-league-north-america
1530,/matches/2340078/astralis-vs-ence-esl-pro-league-season-11-europe
1531,/matches/2340346/dignitas-vs-cloud9-flashpoint-1
1532,/matches/2340474/prima-vs-defusekids-esea-advanced-season-33-europe
1533,/matches/2340393/vitality-vs-spirit-esl-pro-league-season-11-europe
1534,/matches/2340478/unique-vs-endpoint-esea-advanced-season-33-europe
1535,/matches/2340343/envy-vs-mibr-flashpoint-1
1536,/matches/2340476/ambush-vs-apeks-esea-advanced-season-33-europe
1537,/matches/2340076/nip-vs-godsent-esl-pro-league-season-11-europe
1538,/matches/2340501/order-vs-rooster-esea-mdl-season-33-australia
1539,/matches/2340502/paradox-vs-ground-zero-esea-mdl-season-33-australia
1540,/matches/2340499/avant-vs-chiefs-esea-mdl-season-33-australia
1541,/matches/2340500/skyfire-vs-trident-esea-mdl-season-33-australia
1542,/matches/2340459/rooster-vs-ground-zero-esea-mdl-season-33-australia
1543,/matches/2340457/avant-vs-skyfire-esea-mdl-season-33-australia
1544,/matches/2340458/trident-vs-chiefs-esea-mdl-season-33-australia
1545,/matches/2340460/paradox-vs-order-esea-mdl-season-33-australia
1546,/matches/2340495/teamone-vs-under-21-esea-mdl-season-33-north-america
1547,/matches/2340133/rugratz-vs-thunder-logic-efire-master-league-north-america
1548,/matches/2340132/yeah-vs-big-frames-efire-master-league-north-america
1549,/matches/2340087/fnatic-vs-complexity-esl-pro-league-season-11-europe
1550,/matches/2340492/nordavind-vs-japaleno-esea-mdl-season-33-europe
1551,/matches/2340471/alternate-attax-vs-sj-esea-advanced-season-33-europe
1552,/matches/2340477/skade-vs-juggernauts-esea-advanced-season-33-europe
1553,/matches/2340472/tricked-vs-salamander-esea-advanced-season-33-europe
1554,/matches/2340475/vexed-vs-chetz-esea-advanced-season-33-europe
1555,/matches/2340399/natus-vincere-vs-big-esl-pro-league-season-11-europe
1556,/matches/2340442/cyber-legacy-vs-pompa-sector-mostbet-season-2
1557,/matches/2340473/fate-vs-turkey5-esea-advanced-season-33-europe
1558,/matches/2340441/skade-vs-hellraisers-sector-mostbet-season-2
1559,/matches/2340398/forze-vs-north-esl-pro-league-season-11-europe
1560,/matches/2340485/eimi-fukada-fc-vs-i-sleep-esl-australia-nz-championship-season-10
1561,/matches/2340326/shidiots-vs-markandlarry-lpl-pro-league-season-4
1562,/matches/2340464/paradox-vs-skyfire-esl-australia-nz-championship-season-10
1563,/matches/2340493/rugratz-vs-under-21-esea-mdl-season-33-north-america
1564,/matches/2340494/chaos-vs-teamone-esea-mdl-season-33-north-america
1565,/matches/2340481/triumph-vs-under-21-esea-mdl-season-33-north-america
1566,/matches/2340483/new-england-whalers-vs-aa-efire-master-league-north-america
1567,/matches/2340480/bad-news-bears-vs-teamone-esea-mdl-season-33-north-america
1568,/matches/2340482/chaos-vs-mythic-esea-mdl-season-33-north-america
1569,/matches/2340479/rugratz-vs-recon-5-esea-mdl-season-33-north-america
1570,/matches/2340490/japaleno-vs-hellraisers-esea-mdl-season-33-europe
1571,/matches/2340072/vitality-vs-ence-esl-pro-league-season-11-europe
1572,/matches/2340325/airborne-vs-corvidae-lpl-pro-league-season-4
1573,/matches/2340491/movistar-riders-vs-nordavind-esea-mdl-season-33-europe
1574,/matches/2340468/ago-vs-nordavind-esea-mdl-season-33-europe
1575,/matches/2340469/hellraisers-vs-gamerlegion-esea-mdl-season-33-europe
1576,/matches/2340467/sprout-vs-japaleno-esea-mdl-season-33-europe
1577,/matches/2340466/tricked-vs-endpoint-sector-mostbet-season-2
1578,/matches/2340470/movistar-riders-vs-pro100-esea-mdl-season-33-europe
1579,/matches/2340071/astralis-vs-godsent-esl-pro-league-season-11-europe
1580,/matches/2340392/nip-vs-spirit-esl-pro-league-season-11-europe
1581,/matches/2340446/chiefs-vs-i-sleep-esl-australia-nz-championship-season-10
1582,/matches/2340445/ground-zero-vs-eimi-fukada-fc-esl-australia-nz-championship-season-10
1583,/matches/2340462/district-7-vs-aa-efire-master-league-north-america
1584,/matches/2340451/under-21-vs-mythic-esea-mdl-season-33-north-america
1585,/matches/2340452/chaos-vs-triumph-esea-mdl-season-33-north-america
1586,/matches/2340454/recon-5-vs-teamone-esea-mdl-season-33-north-america
1587,/matches/2340453/rugratz-vs-bad-news-bears-esea-mdl-season-33-north-america
1588,/matches/2340461/new-england-whalers-vs-station7-efire-master-league-north-america
1589,/matches/2340397/fnatic-vs-big-esl-pro-league-season-11-europe
1590,/matches/2340448/pro100-vs-japaleno-esea-mdl-season-33-europe
1591,/matches/2340450/gamerlegion-vs-nordavind-esea-mdl-season-33-europe
1592,/matches/2340447/sprout-vs-movistar-riders-esea-mdl-season-33-europe
1593,/matches/2340449/ago-vs-hellraisers-esea-mdl-season-33-europe
1594,/matches/2340396/natus-vincere-vs-north-esl-pro-league-season-11-europe
1595,/matches/2340456/singularity-vs-endpoint-sector-mostbet-season-2
1596,/matches/2340279/forze-vs-complexity-esl-pro-league-season-11-europe
1597,/matches/2340455/espada-vs-tricked-sector-mostbet-season-2
1598,/matches/2340444/rooster-vs-skyfire-esl-australia-nz-championship-season-10
1599,/matches/2340443/paradox-vs-airborne-esl-australia-nz-championship-season-10
1600,/matches/2340131/aa-vs-station7-efire-master-league-north-america
1601,/matches/2340130/new-england-whalers-vs-district-7-efire-master-league-north-america
1602,/matches/2340065/astralis-vs-nip-esl-pro-league-season-11-europe
1603,/matches/2340063/vitality-vs-godsent-esl-pro-league-season-11-europe
1604,/matches/2340328/singularity-vs-espada-sector-mostbet-season-2
1605,/matches/2340391/ence-vs-spirit-esl-pro-league-season-11-europe
1606,/matches/2340428/thunder-logic-vs-under-21-esea-mdl-season-33-north-america
1607,/matches/2340323/thunder-logic-vs-new-england-whalers-esea-mdl-season-33-north-america
1608,/matches/2340320/district-7-vs-bad-news-bears-esea-mdl-season-33-north-america
1609,/matches/2340322/under-21-vs-teamone-esea-mdl-season-33-north-america
1610,/matches/2340318/district-7-vs-rugratz-esea-mdl-season-33-north-america
1611,/matches/2340319/infinity-vs-thunder-logic-esea-mdl-season-33-north-america
1612,/matches/2340321/chaos-vs-recon-5-esea-mdl-season-33-north-america
1613,/matches/2340427/chaos-vs-in-the-lab-esea-mdl-season-33-north-america
1614,/matches/2340317/recon-5-vs-oceanus-esea-mdl-season-33-north-america
1615,/matches/2340046/rugratz-vs-new-england-whalers-esea-mdl-season-33-north-america
1616,/matches/2340337/funplus-phoenix-vs-cloud9-flashpoint-1
1617,/matches/2340315/bad-news-bears-vs-station7-esea-mdl-season-33-north-america
1618,/matches/2339553/chaos-vs-monstars-esea-mdl-season-33-north-america
1619,/matches/2340426/thunder-logic-vs-teamone-esea-mdl-season-33-north-america
1620,/matches/2340437/paquet-vs-imperial-aorus-league-2020-1-brazil
1621,/matches/2340338/orgless-vs-dignitas-flashpoint-1
1622,/matches/2340329/endpoint-vs-tricked-sector-mostbet-season-2
1623,/matches/2340440/ethereal-vs-s2v-meta-20-open
1624,/matches/2340424/singularity-vs-pro100-esea-mdl-season-33-europe
1625,/matches/2340205/rooster-vs-chiefs-esea-mdl-season-33-australia
1626,/matches/2340438/airborne-vs-i-sleep-esl-australia-nz-championship-season-10-qualifier-3
1627,/matches/2340436/i-sleep-vs-incept-esl-australia-nz-championship-season-10-qualifier-3
1628,/matches/2340432/paquet-vs-furia-inagame-aorus-league-2020-1-brazil
1629,/matches/2340024/big-frames-vs-chaos-esea-mdl-season-33-north-america
1630,/matches/2340388/thunder-logic-vs-in-the-lab-esea-mdl-season-33-north-america
1631,/matches/2340313/teamone-vs-big-frames-esea-mdl-season-33-north-america
1632,/matches/2340425/chaos-vs-oceanus-esea-mdl-season-33-north-america
1633,/matches/2340243/thunder-logic-vs-swole-identity-esea-mdl-season-33-north-america
1634,/matches/2340430/i-sleep-vs-airborne-esl-australia-nz-championship-season-10-qualifier-3
1635,/matches/2339757/swole-identity-vs-mythic-esea-mdl-season-33-north-america
1636,/matches/2340340/chaos-vs-mibr-flashpoint-1
1637,/matches/2340434/mythic-vs-station7-esea-mdl-season-33-north-america
1638,/matches/2340431/imperial-vs-reapers-aorus-league-2020-1-brazil
1639,/matches/2340435/ethereal-vs-firenation-hardcup-6
1640,/matches/2340339/geng-vs-envy-flashpoint-1
1641,/matches/2340433/supremacy-vs-infamous-movistar-lpg-season-3
1642,/matches/2340283/avant-vs-order-esl-australia-nz-championship-season-10
1643,/matches/2340429/egoboyz-vs-infamous-movistar-lpg-season-3
1644,/matches/2340390/furia-inagame-vs-no2b-aorus-league-2020-1-brazil
1645,/matches/2340282/order-vs-paradox-esl-australia-nz-championship-season-10
1646,/matches/2340312/bad-news-bears-vs-under-21-esea-mdl-season-33-north-america
1647,/matches/2339688/airborne-vs-rock-candy-esea-mdl-season-33-australia
1648,/matches/2340045/triumph-vs-chaos-esea-mdl-season-33-north-america
1649,/matches/2340311/bad-news-bears-vs-triumph-esea-mdl-season-33-north-america
1650,/matches/2340022/chaos-vs-teamone-esea-mdl-season-33-north-america
1651,/matches/2340389/reapers-vs-neverest-aorus-league-2020-1-brazil
1652,/matches/2340309/teamone-vs-rugratz-esea-mdl-season-33-north-america
1653,/matches/2340336/copenhagen-flames-vs-c0ntact-flashpoint-1
1654,/matches/2340310/swole-patrol-vs-new-england-whalers-esea-mdl-season-33-north-america
1655,/matches/2340335/mad-lions-vs-havu-flashpoint-1
1656,/matches/2339721/pro100-vs-sprout-esea-mdl-season-33-europe
1657,/matches/2340333/spirit-vs-demolition-crew-esea-mdl-season-33-europe
1658,/matches/2340332/singularity-vs-unicorns-of-love-esea-mdl-season-33-europe
1659,/matches/2340330/spirit-vs-pro100-esea-mdl-season-33-europe
1660,/matches/2340334/pro100-vs-illuminar-esea-mdl-season-33-europe
1661,/matches/2340331/illuminar-vs-sprout-esea-mdl-season-33-europe
1662,/matches/2340308/teamone-vs-in-the-lab-esea-mdl-season-33-north-america
1663,/matches/2340386/oceanus-vs-swole-patrol-esea-mdl-season-33-north-america
1664,/matches/2340305/district-7-vs-mythic-esea-mdl-season-33-north-america
1665,/matches/2340043/new-england-whalers-vs-teamone-esea-mdl-season-33-north-america
1666,/matches/2340307/divine-vs-big-frames-esea-mdl-season-33-north-america
1667,/matches/2340306/chaos-vs-thunder-logic-esea-mdl-season-33-north-america
1668,/matches/2340303/district-7-vs-divine-esea-mdl-season-33-north-america
1669,/matches/2340301/swole-patrol-vs-under-21-esea-mdl-season-33-north-america
1670,/matches/2340041/swole-identity-vs-big-frames-esea-mdl-season-33-north-america
1671,/matches/2340295/teamone-vs-mythic-esea-mdl-season-33-north-america
1672,/matches/2340267/ex-up-vs-neverest-aorus-league-2020-1-brazil
1673,/matches/2340385/thunder-logic-vs-rugratz-esea-mdl-season-33-north-america
1674,/matches/2340302/triumph-vs-in-the-lab-esea-mdl-season-33-north-america
1675,/matches/2340304/bad-news-bears-vs-oceanus-esea-mdl-season-33-north-america
1676,/matches/2340299/under-21-vs-mythic-esea-mdl-season-33-north-america
1677,/matches/2340296/divine-vs-station7-esea-mdl-season-33-north-america
1678,/matches/2339764/chaos-vs-new-england-whalers-esea-mdl-season-33-north-america
1679,/matches/2340298/district-7-vs-swole-patrol-esea-mdl-season-33-north-america
